K,Regret,ProcessTime,SpaceUsage
1400,772.3303033583317,25569059152.0,39124000.0
1420,782.0580117004846,26861550476.0,39509600.0
1440,794.5923526050653,26982489083.0,39509600.0
1460,807.3969214780228,26391370173.0,39895200.0
1480,815.700657800193,25932424278.0,39895200.0
1500,829.6534629410738,27373781786.0,40280800.0
1520,838.2351533770486,27526426281.0,40280800.0
1540,850.6564752296183,27984033891.0,40666400.0
1560,859.5539807971132,28096974132.0,40666400.0
1580,871.6979172127513,29579166859.0,41052000.0
1600,882.6013299450993,30140535796.0,41437600.0
1620,892.151820840386,29864735036.0,41437600.0
1640,901.8432373347313,30598032683.0,41437600.0
1660,914.003339420964,31890858160.0,41823200.0
1680,924.8438101174917,32062743731.0,41823200.0
1700,936.3231978020123,30284929585.0,42208800.0
1720,945.4582605971411,30195294344.0,42208800.0
1740,955.1546237785866,32050700043.0,42594400.0
1760,965.3510786418565,32222861723.0,42594400.0
1780,977.0148722284944,32238645263.0,42980000.0
1800,987.9812966961642,32424705255.0,42980000.0
1820,999.3949117319876,34595329693.0,43365600.0
1840,1009.127986914407,34404283372.0,43365600.0
1860,1022.0290797256052,34274769867.0,43751200.0
1880,1034.7459505223708,34731639117.0,43751200.0
1900,1044.9146749601566,36057667178.0,44136800.0
1920,1054.5216954137436,36599206856.0,44136800.0
1940,1067.391810803688,35368448114.0,44522400.0
1960,1077.9782702516502,34981344975.0,44522400.0
1980,1087.7068819004942,35484178070.0,44522400.0
2000,1097.0795551277704,36851727121.0,44908000.0
2020,1112.8222984697813,37169952753.0,44908000.0
2040,1122.5219618132503,36891469683.0,45293600.0
2060,1132.794594001568,37670832746.0,45293600.0
2080,1144.6228246378826,39227266445.0,45679200.0
2100,1161.7353773156692,39031062643.0,45679200.0
2120,1169.376845275036,39987499857.0,46064800.0
2140,1183.8074179942998,39785566886.0,46064800.0
2160,1190.987353867602,40115508147.0,46064800.0
2180,1206.274284455093,41392194795.0,46450400.0
2200,1214.3591765466797,41686960528.0,46450400.0
2220,1227.8143418634713,40263578703.0,46836000.0
2240,1238.2980152186988,40128686838.0,46836000.0
2260,1248.1780856239932,42467876750.0,47221600.0
2280,1263.6577544790707,42257108966.0,47221600.0
2300,1275.073767984599,42882432293.0,47221600.0
2320,1282.2626624028105,42893628706.0,47607200.0
2340,1297.0300236259302,43248374873.0,47607200.0
2360,1307.6104229885177,44800265298.0,47992800.0
2380,1318.22246151004,45151211555.0,47992800.0
2400,1328.7324509062164,45750182279.0,47992800.0
2420,1342.4851656916621,45576370716.0,48378400.0
2440,1353.0772304145123,45520056675.0,48378400.0
2460,1366.2916167581452,48083721676.0,48764000.0
2480,1380.6942391383357,48345035843.0,48764000.0
2500,1386.0789513595228,45396662632.0,49149600.0
2520,1397.100907440873,45439536316.0,49149600.0
2540,1407.012751592371,45689750903.0,49149600.0
2560,1419.860283467992,47832174417.0,49535200.0
2580,1429.5082585126354,48390161480.0,49535200.0
2600,1441.1998585593537,48784151909.0,49535200.0
2620,1452.41356448651,49330430032.0,49920800.0
2640,1463.0296596190908,48483240986.0,49920800.0
2660,1476.4546627516952,50825838329.0,50306400.0
2680,1484.7164439839787,50329945185.0,50306400.0
2700,1495.8258296154238,51236588295.0,50306400.0
2720,1506.4651950698965,51202781564.0,50692000.0
2740,1509.0356095630682,51537539928.0,50692000.0
2760,1523.2164091830973,54017014613.0,51077600.0
2780,1530.8754142828564,54263570683.0,51077600.0
2800,1544.4283134410812,53991258126.0,51077600.0
2820,1552.3277450313399,51777998673.0,51463200.0
2840,1566.1937127897224,51307414562.0,51463200.0
2860,1573.294312556654,52125206748.0,51463200.0
2880,1584.1739584512945,53784910828.0,51848800.0
2900,1591.9708518200434,54682853432.0,51848800.0
2920,1609.3700207417496,54399114717.0,52234400.0
2940,1611.905251473409,55324077051.0,52234400.0
2960,1627.3053572315875,55479099552.0,52234400.0
2980,1636.5582736960373,56375880945.0,52620000.0
3000,1644.0353078606568,56802568483.0,52620000.0
3020,1660.0075860758323,57238963442.0,52620000.0
3040,1671.78915022542,57571849419.0,53005600.0
3060,1682.64703851694,57362543927.0,53005600.0
3080,1696.3584619819649,58348595149.0,53005600.0
3100,1700.6274369946784,60582605307.0,53391200.0
3120,1712.6437273705972,61229939736.0,53391200.0
3140,1727.701900464908,58276478086.0,53776800.0
3160,1733.2694168869316,58171570949.0,53776800.0
3180,1745.0649944573381,58249193649.0,53776800.0
3200,1755.406094024086,60983939904.0,54162400.0
3220,1767.4559510289362,60450503933.0,54162400.0
3240,1775.3245484309114,61241084905.0,54162400.0
3260,1784.2817859138586,61795738807.0,54548000.0
3280,1795.5927678784292,61761587491.0,54548000.0
3300,1809.3176021978327,61782814896.0,54548000.0
3320,1817.680631884496,63457429242.0,54933600.0
3340,1832.5140860261338,63434439565.0,54933600.0
3360,1839.2358123249405,63334214495.0,54933600.0
3380,1858.4875286997944,64253455575.0,55319200.0
3400,1872.1224872245543,64305075492.0,55319200.0
3420,1881.263252740646,64809884705.0,55319200.0
3440,1894.0629688657375,66788071130.0,55704800.0
3460,1903.7194979702288,67525129113.0,55704800.0
3480,1913.4360080793263,67921789579.0,55704800.0
3500,1927.5030262872792,63974805314.0,56090400.0
3520,1938.712480076423,64426394316.0,56090400.0
3540,1947.31999960961,64952892509.0,56090400.0
3560,1961.233966750399,67957721610.0,56476000.0
3580,1972.7890899194797,67565187726.0,56476000.0
3600,1986.4064447496858,68178899201.0,56861600.0
3620,1995.9786675278326,67684160530.0,56861600.0
3640,2007.2753707577301,68292891525.0,56861600.0
3660,2021.173791932761,68051409641.0,56861600.0
3680,2030.555441277911,71233578731.0,57247200.0
3700,2038.9982677052933,71153119628.0,57247200.0
3720,2051.0300715521357,72276854592.0,57247200.0
3740,2067.046577632321,71263326491.0,57632800.0
3760,2071.0508244399916,71256259985.0,57632800.0
3780,2086.8268674037486,71823773083.0,57632800.0
3800,2099.8669705227903,73892631182.0,58018400.0
3820,2107.7228884685655,74786031421.0,58018400.0
3840,2119.7909041554058,74996084689.0,58018400.0
3860,2129.9919078059716,72188515878.0,58404000.0
3880,2142.1866728918844,71660113436.0,58404000.0
3900,2147.1751614609757,71565855081.0,58404000.0
3920,2159.75950662889,74522190297.0,58789600.0
3940,2167.383972214458,74780650860.0,58789600.0
3960,2177.84781858938,74070718212.0,58789600.0
3980,2191.67214300057,75763460942.0,59175200.0
4000,2197.7831699472536,75234823022.0,59175200.0
4020,2204.0596227740693,74346389244.0,59175200.0
4040,2215.234510630594,79216814591.0,59560800.0
4060,2225.6727618310906,79639677494.0,59560800.0
4080,2237.954153616487,79695031868.0,59560800.0
4100,2248.7728109436484,78864953229.0,59946400.0
4120,2258.4521897181758,81352897838.0,59946400.0
4140,2270.9831683614802,80053197849.0,59946400.0
4160,2279.6676957268487,80459123518.0,59946400.0
4180,2290.4501717929693,82816996196.0,60332000.0
4200,2300.8374123131234,83169639772.0,60332000.0
4220,2311.0628735370356,83239093172.0,60332000.0
4240,2318.8318599511176,80419151013.0,60717600.0
4260,2327.059166388738,79376883557.0,60717600.0
4280,2341.925516281203,79737081392.0,60717600.0
4300,2343.8244556705704,82963700009.0,61103200.0
4320,2354.7440306738754,82927286869.0,61103200.0
4340,2368.006483798704,83037992823.0,61103200.0
4360,2373.4627013476747,84349356237.0,61488800.0
4380,2380.8376478462487,83762030465.0,61488800.0
4400,2396.037584434766,83430137016.0,61488800.0
4420,2405.0445068274857,84003907072.0,61488800.0
4440,2411.8202479988727,86684377411.0,61874400.0
4460,2426.5936540346147,87268488774.0,61874400.0
4480,2436.8585986543635,87780556275.0,61874400.0
4500,2448.829429825908,88152107574.0,62260000.0
4520,2467.671478703279,88048179518.0,62260000.0
4540,2471.707628497826,88828813486.0,62260000.0
4560,2486.0678092998824,91726583923.0,62645600.0
4580,2497.668660353169,91555323494.0,62645600.0
4600,2505.088442386618,91616604307.0,62645600.0
4620,2519.379874315168,90993304903.0,62645600.0
4640,2529.3707798409537,88274409409.0,63031200.0
4660,2541.9828515731333,88849423879.0,63031200.0
4680,2550.871957764232,88210459673.0,63031200.0
4700,2561.2159958276825,90739945729.0,63416800.0
4720,2569.927658761306,91194640333.0,63416800.0
4740,2584.690404614321,90241013820.0,63416800.0
4760,2597.67693509725,92024764146.0,63416800.0
4780,2605.8183965360936,91836110544.0,63802400.0
4800,2623.7666851791523,92466915631.0,63802400.0
4820,2634.841235240199,91276172643.0,63802400.0
4840,2651.639810110993,90112147020.0,64188000.0
4860,2656.5501996681487,94655679611.0,64188000.0
4880,2672.4700557246033,92032686837.0,64188000.0
4900,2682.97628222356,88047816715.0,64573600.0
4920,2693.787366299335,86745533683.0,64573600.0
4940,2705.2122754027387,85798439263.0,64573600.0
4960,2716.6084066814456,85086318826.0,64573600.0
4980,2728.401405363091,84856432630.0,64959200.0
5000,2741.1919806463393,82756981924.0,64959200.0
