K,Regret,ProcessTime,SpaceUsage
2440,1342.257745475252,81595455474.0,49900356.0
2460,1352.0250376813005,81019448222.0,50093156.0
2480,1367.8686387930318,82671425468.0,50285956.0
2500,1380.5043501071316,83184816539.0,50478756.0
2520,1393.8372663178448,81596352247.0,50478756.0
2540,1403.9175023349883,83364448886.0,50671556.0
2560,1412.7618126520842,87042390945.0,50864356.0
2580,1422.9392685565822,86206601341.0,51057156.0
2600,1429.934380210357,83960764030.0,51057156.0
2620,1437.8278622575524,86282628271.0,51249956.0
2640,1445.3633806936364,89762878171.0,51442756.0
2660,1448.6042308572241,90180518045.0,51635556.0
2680,1460.8955783792576,86913585030.0,51828356.0
2700,1473.2289317697025,88683332878.0,51828356.0
2720,1487.920260720737,91438448571.0,52021156.0
2740,1507.6942634526788,89563111707.0,52213956.0
2760,1513.1708353258969,92603653538.0,52406756.0
2780,1515.3820846342649,92310113250.0,52406756.0
2800,1519.6058533776245,93930103724.0,52599556.0
2820,1529.775118317326,92860676405.0,52792356.0
2840,1548.0484093135617,95025038345.0,52985156.0
2860,1566.3247707740327,94763369277.0,52985156.0
2880,1588.4457525722335,98343939414.0,53177956.0
2900,1596.3952761331568,94817224151.0,53370756.0
2920,1606.8203417087996,99720454686.0,53563556.0
2940,1616.3361388456594,99789428731.0,53563556.0
2960,1622.1108773846179,103096198692.0,53756356.0
2980,1640.061695875875,100488038709.0,53949156.0
3000,1653.454203870388,96721253810.0,54141956.0
3020,1674.2051352762257,99871272082.0,54141956.0
3040,1685.5140017226508,103957068578.0,54334756.0
3060,1689.7463277730492,105342506749.0,54527556.0
3080,1707.3543115605737,100538393301.0,54527556.0
3100,1718.486369731358,103757977197.0,54720356.0
3120,1733.2552015192466,107790949676.0,54913156.0
3140,1741.7278256772754,108406220427.0,55105956.0
3160,1744.531642376031,103021499451.0,55105956.0
3180,1751.8937409364075,105577040164.0,55298756.0
3200,1755.974423224435,111748684654.0,55491556.0
3220,1771.7226565427702,106586990078.0,55491556.0
3240,1779.140155873269,110868295691.0,55684356.0
3260,1788.194261271193,108838256362.0,55877156.0
3280,1796.2553420504828,112798037412.0,56069956.0
3300,1812.4039370194669,111293833802.0,56069956.0
3320,1822.395606087925,114482406070.0,56262756.0
3340,1827.0584375846574,110838398596.0,56455556.0
3360,1848.3429031347152,109795213133.0,56455556.0
3380,1855.0797982703455,117460680770.0,56648356.0
3400,1869.6120510162548,116963223716.0,56841156.0
3420,1882.282900170863,113163164451.0,56841156.0
3440,1882.3341312922896,119381022537.0,57033956.0
3460,1896.6996784403775,120965126018.0,57226756.0
3480,1899.7137423202562,115247204828.0,57226756.0
3500,1912.2062562626886,117381119526.0,57419556.0
3520,1918.2848868349329,121177596167.0,57612356.0
3540,1929.8715767349647,120208672033.0,57612356.0
3560,1949.1042035779092,123297169895.0,57805156.0
3580,1959.0045661554839,120017480988.0,57997956.0
3600,1976.3840158933199,124023278156.0,58190756.0
3620,1983.079571225185,123236747904.0,58190756.0
3640,1989.4590345042204,125023075042.0,58383556.0
3660,2001.5774326095868,123717008218.0,58383556.0
3680,2005.4257864492272,128062721051.0,58576356.0
3700,2025.0614289047496,125320217325.0,58769156.0
3720,2035.4073732262734,130072745515.0,58769156.0
3740,2044.8161677461837,128268595088.0,58961956.0
3760,2065.3513174244536,126450651369.0,59154756.0
3780,2067.0728170363222,131537003775.0,59154756.0
3800,2077.0693979473504,132892976723.0,59347556.0
3820,2092.502055971147,129967260203.0,59540356.0
3840,2106.3005253557467,133640437647.0,59540356.0
3860,2119.2621032397715,136707293239.0,59733156.0
3880,2133.244997143234,134382845162.0,59925956.0
3900,2139.5623133700383,135969817091.0,59925956.0
3920,2150.743606885397,138834507785.0,60118756.0
3940,2159.1071855118325,140001114264.0,60311556.0
3960,2178.351161396842,136201791994.0,60311556.0
3980,2189.7662409589057,139188937023.0,60504356.0
4000,2194.4521406650792,141385238292.0,60504356.0
4020,2203.2290932843384,144068239754.0,60697156.0
4040,2205.788446222608,143355911262.0,60889956.0
4060,2220.431440111817,144127603277.0,60889956.0
4080,2229.585491991879,145087982703.0,61082756.0
4100,2245.037292142286,148718249677.0,61275556.0
4120,2254.3812082665445,144678170915.0,61275556.0
4140,2267.771329931935,145677523949.0,61468356.0
4160,2285.8837449981415,147186403435.0,61468356.0
4180,2293.4417918240188,149855308241.0,61661156.0
4200,2311.551892911579,146633286258.0,61853956.0
4220,2320.5321480685093,147695346045.0,61853956.0
4240,2327.068600740533,149629373665.0,62046756.0
4260,2337.457915566255,150992727185.0,62239556.0
4280,2338.0898863168127,151104709656.0,62239556.0
4300,2353.188671007449,151864733789.0,62432356.0
4320,2369.673686195274,153988353428.0,62432356.0
4340,2373.362607327995,154082623880.0,62625156.0
4360,2401.2146189216264,152817676146.0,62817956.0
4380,2412.9617588766832,154271878947.0,62817956.0
4400,2422.508276691867,151447479325.0,63010756.0
4420,2436.391576152977,160758395561.0,63010756.0
4440,2439.086703220479,157182017685.0,63203556.0
4460,2445.9199474559296,157623372906.0,63396356.0
4480,2448.89803803029,158201141139.0,63396356.0
4500,2467.8421258189064,163620311887.0,63589156.0
4520,2475.745442207424,156600425481.0,63589156.0
4540,2490.4885379827065,161344486446.0,63781956.0
4560,2502.948317254154,162408343965.0,63974756.0
4580,2510.2049740356256,164649179680.0,63974756.0
4600,2518.1124400057274,160907410478.0,64167556.0
4620,2531.6632441721517,162360040458.0,64167556.0
4640,2549.974011354731,164453928217.0,64360356.0
4660,2561.902872112517,166880151753.0,64553156.0
4680,2584.376528488657,165007091868.0,64553156.0
4700,2587.787787965819,168181686692.0,64745956.0
4720,2594.7212764941087,169063681632.0,64745956.0
4740,2615.814034457866,169464150218.0,64938756.0
4760,2605.9720881556004,167009571576.0,64938756.0
4780,2633.280971329941,170031258066.0,65131556.0
4800,2647.9146837400112,171869494214.0,65324356.0
4820,2652.670997396075,170169032096.0,65324356.0
4840,2660.496294709355,176101415129.0,65517156.0
4860,2664.6888136562934,174845691200.0,65517156.0
4880,2675.0260550135126,173468354141.0,65709956.0
4900,2703.9513574005673,175175938663.0,65902756.0
4920,2701.9541817079044,177219139205.0,65902756.0
4940,2728.0995726292995,177185386590.0,66095556.0
4960,2743.6443728470445,173570294561.0,66095556.0
4980,2747.4403847296085,162635439837.0,66288356.0
5000,2760.6400118962306,129176716043.0,66288356.0
