K,Regret,ProcessTime,SpaceUsage
1040,575.4141227157979,33866520839.0,43797156.0
1060,585.934027913016,34367101163.0,44182756.0
1080,593.581590749837,35431556195.0,44375556.0
1100,600.4882082359026,36276558372.0,44568356.0
1120,609.5054389882863,37108256292.0,44761156.0
1140,621.0204190234152,37647319969.0,45146756.0
1160,633.8106038209737,37454157822.0,45339556.0
1180,647.8906084629505,38458210582.0,45532356.0
1200,659.8154630582221,39828726552.0,45725156.0
1220,667.0642473176769,39756001618.0,45917956.0
1240,682.6093050318327,40539465657.0,46110756.0
1260,691.8352847064307,41451823842.0,46303556.0
1280,709.052817193238,41812791014.0,46689156.0
1300,723.3159866876323,43164222107.0,46881956.0
1320,731.2234434745096,44479046957.0,47074756.0
1340,739.2147402236116,44228880618.0,47267556.0
1360,745.723646778111,44153187662.0,47460356.0
1380,762.7520572808571,44942587261.0,47653156.0
1400,771.7315264407732,46493092398.0,47845956.0
1420,786.1000539586232,46901671954.0,48038756.0
1440,791.6238517291049,48058332248.0,48231556.0
1460,796.4881291556471,48623546444.0,48424356.0
1480,806.0151870052401,49135552172.0,48617156.0
1500,814.208007838652,49911044125.0,48809956.0
1520,831.2932775790733,49571344164.0,49002756.0
1540,842.0381553408365,50651300744.0,49195556.0
1560,853.959688360457,51958655446.0,49388356.0
1580,862.580631952169,53238998848.0,49581156.0
1600,865.5925752852364,53815041970.0,49966756.0
1620,878.4621114861811,54908176182.0,49966756.0
1640,887.484832380575,54223584746.0,50159556.0
1660,900.530573490958,54937255220.0,50352356.0
1680,919.4247817088667,55956915961.0,50545156.0
1700,926.6219731203985,56303144649.0,50737956.0
1720,938.4788384078842,57498477120.0,50930756.0
1740,951.6048212845568,59474824444.0,51123556.0
1760,963.619326774345,58481372860.0,51316356.0
1780,980.5786359950612,59253594351.0,51509156.0
1800,995.3769037278845,60202661577.0,51701956.0
1820,1003.0293592322022,60531983408.0,51894756.0
1840,1006.1193927895679,60784243798.0,52087556.0
1860,1016.5441976092895,62801269177.0,52280356.0
1880,1029.7131552810642,63874152301.0,52473156.0
1900,1042.6038871814544,62482785537.0,52665956.0
1920,1056.043284393853,65056805435.0,52858756.0
1940,1062.433049894243,65550062789.0,53051556.0
1960,1069.3317233130153,66582354794.0,53244356.0
1980,1081.935016855591,66885197305.0,53244356.0
2000,1098.391969679442,66746500356.0,53437156.0
2020,1112.9221888573454,66636865844.0,53629956.0
2040,1127.3890601116277,68808025271.0,53822756.0
2060,1139.6915769948107,70062216362.0,54015556.0
2080,1144.7766864804594,71273969029.0,54208356.0
2100,1154.370725871786,70880949806.0,54401156.0
2120,1170.8402025319197,70342273486.0,54593956.0
2140,1183.6828704819827,71450527396.0,54786756.0
2160,1195.667437028482,72993323396.0,54786756.0
2180,1210.0854872702923,74673728060.0,54979556.0
2200,1211.6518708552949,75277895480.0,55172356.0
2220,1216.1834508140826,74811776381.0,55365156.0
2240,1227.5377632776767,79156702818.0,55557956.0
2260,1242.9772347376895,79779994778.0,55750756.0
2280,1256.2046615015279,78102935893.0,55750756.0
2300,1271.410858052108,76803665277.0,55943556.0
2320,1285.375127871696,81820889402.0,56136356.0
2340,1291.822261727229,81058469346.0,56329156.0
2360,1295.992000882434,81719875312.0,56521956.0
2380,1309.135567590597,83046831745.0,56714756.0
2400,1318.8386085267264,82374463028.0,56714756.0
2420,1326.1777399118798,83589679682.0,56907556.0
2440,1342.257745475252,85041971513.0,57100356.0
2460,1352.0250376813005,83707710350.0,57293156.0
2480,1367.8686387930318,85523504613.0,57485956.0
2500,1380.5043501071316,86478645764.0,57678756.0
2520,1393.8372663178448,88013253516.0,57678756.0
2540,1403.9175023349883,87226842534.0,57871556.0
2560,1412.7618126520842,90078677804.0,58064356.0
2580,1422.9392685565822,89527610847.0,58257156.0
2600,1429.934380210357,88837616998.0,58257156.0
2620,1437.8278622575524,90955699510.0,58449956.0
2640,1445.3633806936364,91623697140.0,58642756.0
2660,1448.6042308572241,94072551450.0,58835556.0
2680,1460.8955783792576,95367981996.0,59028356.0
2700,1473.2289317697025,93598519353.0,59028356.0
2720,1487.920260720737,97136268088.0,59221156.0
2740,1507.6942634526788,98386476425.0,59413956.0
2760,1513.1708353258969,98546579589.0,59606756.0
2780,1515.3820846342649,97004595583.0,59606756.0
2800,1519.6058533776245,99899312231.0,59799556.0
2820,1529.775118317326,99897250249.0,59992356.0
2840,1548.0484093135617,100561594022.0,60185156.0
2860,1566.3247707740327,101838672765.0,60185156.0
2880,1588.4457525722335,103393978354.0,60377956.0
2900,1596.3952761331568,100947955419.0,60570756.0
2920,1606.8203417087996,102428090622.0,60763556.0
2940,1616.3361388456594,103541220987.0,60763556.0
2960,1622.1108773846179,106981263096.0,60956356.0
2980,1640.061695875875,107383432793.0,61149156.0
3000,1653.454203870388,105722803751.0,61341956.0
3020,1674.2051352762257,105871822129.0,61341956.0
3040,1685.5140017226508,107973779535.0,61534756.0
3060,1689.7463277730492,108822863314.0,61727556.0
3080,1707.3543115605737,110560821943.0,61727556.0
3100,1718.486369731358,109860588998.0,61920356.0
3120,1733.2552015192466,110016650600.0,62113156.0
3140,1741.7278256772754,113033973537.0,62305956.0
3160,1744.531642376031,111682755171.0,62305956.0
3180,1751.8937409364075,113154544077.0,62498756.0
3200,1755.974423224435,115803957814.0,62691556.0
3220,1771.7226565427702,115580464517.0,62691556.0
3240,1779.140155873269,114506788016.0,62884356.0
3260,1788.194261271193,116617807071.0,63077156.0
3280,1801.6619816302941,119864447188.0,63269956.0
3300,1807.0340928681117,119516422704.0,63269956.0
3320,1822.395606087925,121346375036.0,63462756.0
3340,1827.0584375846574,120190836266.0,63655556.0
3360,1843.3608636600331,118379737747.0,63655556.0
3380,1859.2555902669073,122786346905.0,63848356.0
3400,1869.6120510162548,125986610229.0,64041156.0
3420,1882.282900170863,123056864780.0,64041156.0
3440,1887.0871725803574,125302718257.0,64233956.0
3460,1893.6062469053531,124011803302.0,64426756.0
3480,1899.7137423202562,123835839109.0,64426756.0
3500,1912.2062562626886,126789949559.0,64619556.0
3520,1918.1036482837123,130757823411.0,64812356.0
3540,1928.6783667136026,131084072121.0,64812356.0
3560,1949.1042035779092,129821409321.0,65005156.0
3580,1959.0045661554839,126431316617.0,65197956.0
3600,1970.0556133292464,130529033075.0,65390756.0
3620,1986.6515448083342,128671176323.0,65390756.0
3640,1989.4590345042204,133196004345.0,65583556.0
3660,2001.5774326095868,132159214562.0,65583556.0
3680,2014.6927441651321,136840113166.0,65776356.0
3700,2017.9960493268677,135690408590.0,65969156.0
3720,2035.4073732262734,137051105624.0,65969156.0
3740,2044.8161677461837,137889981090.0,66161956.0
3760,2058.258807690404,136992293672.0,66354756.0
3780,2073.473039678256,137786552145.0,66354756.0
3800,2077.0693979473504,138372119256.0,66547556.0
3820,2092.502055971147,138192361405.0,66740356.0
3840,2106.800901436454,138052250539.0,66740356.0
3860,2120.3407855561377,140363164615.0,66933156.0
3880,2133.244997143234,142685732520.0,67125956.0
3900,2139.5623133700383,140491007484.0,67125956.0
3920,2145.1918503667716,147535402297.0,67318756.0
3940,2164.022258037608,147350268554.0,67511556.0
3960,2178.351161396842,145232885693.0,67511556.0
3980,2189.7662409589057,145022639010.0,67704356.0
4000,2196.9042626798096,149212082954.0,67704356.0
4020,2201.2403908555207,151763609640.0,67897156.0
4040,2205.788446222608,149410060409.0,68089956.0
4060,2220.431440111817,152889365646.0,68089956.0
4080,2232.6652801857476,153632042579.0,68282756.0
4100,2237.3418598404824,155560481519.0,68475556.0
4120,2254.3812082665445,153847918491.0,68475556.0
4140,2267.771329931935,151401867529.0,68668356.0
4160,2281.7285420195453,155608865203.0,68668356.0
4180,2298.2690215408716,155646802349.0,68861156.0
4200,2311.551892911579,155459192103.0,69053956.0
4220,2320.5321480685093,155818462260.0,69053956.0
4240,2330.220784033439,158937787922.0,69246756.0
4260,2336.9078628649454,158655338523.0,69439556.0
4280,2338.0898863168127,160386656952.0,69439556.0
4300,2353.188671007449,161734177917.0,69632356.0
4320,2360.127832197442,160457749187.0,69632356.0
4340,2390.232073350293,159033665011.0,69825156.0
4360,2401.2146189216264,161562204624.0,70017956.0
4380,2412.9617588766832,159400070939.0,70017956.0
4400,2426.054420487561,165916858926.0,70210756.0
4420,2430.7371823435938,164315782805.0,70210756.0
4440,2439.086703220479,165377961825.0,70403556.0
4460,2445.9199474559296,165586920244.0,70596356.0
4480,2453.6167368738297,165188559470.0,70596356.0
4500,2457.451047732145,163637993489.0,70789156.0
4520,2479.101678665841,167235871063.0,70789156.0
4540,2490.4885379827065,167852991560.0,70981956.0
4560,2502.481089368947,170452626472.0,71174756.0
4580,2511.769977795117,168143691522.0,71174756.0
4600,2517.6262962660358,172571449218.0,71367556.0
4620,2531.6632441721517,173118930234.0,71367556.0
4640,2548.9111586781178,172321713490.0,71560356.0
4660,2564.647502262666,172629203746.0,71753156.0
4680,2585.5212894294755,171447463160.0,71753156.0
4700,2587.787787965819,175048894004.0,71945956.0
4720,2604.902018640013,176242652023.0,71945956.0
4740,2602.2996670447897,174803349398.0,72138756.0
4760,2605.2746921093344,173607858115.0,72138756.0
4780,2633.280971329941,178480720078.0,72331556.0
4800,2636.3380473841657,179935955177.0,72524356.0
4820,2658.6540654732544,176368909472.0,72524356.0
4840,2661.8783237779776,185494183545.0,72717156.0
4860,2664.6888136562934,184460831976.0,72717156.0
4880,2678.1624912747066,181322600437.0,72909956.0
4900,2689.1325501878323,179791489067.0,73102756.0
4920,2716.5199229840696,182577477423.0,73102756.0
4940,2728.0995726292995,184066568339.0,73295556.0
4960,2738.340111712774,155119688363.0,73295556.0
4980,2756.2585481289234,167602465132.0,73488356.0
5000,2757.412914841773,149812194132.0,73488356.0
