K,Regret,ProcessTime,SpaceUsage
1180,647.8906084629505,37723785040.0,31132356.0
1200,659.8154630582221,38475932161.0,31325156.0
1220,667.0642473176769,39090045127.0,31517956.0
1240,682.6093050318327,39819748224.0,31710756.0
1260,691.8352847064307,40424340569.0,31903556.0
1280,709.052817193238,40851881341.0,32289156.0
1300,723.3159866876323,41924847219.0,32481956.0
1320,731.2234434745096,42591437064.0,32674756.0
1340,739.2147402236116,43309234936.0,32867556.0
1360,745.723646778111,43477147430.0,33060356.0
1380,762.7520572808571,44866973991.0,33253156.0
1400,771.7315264407732,45112369227.0,33445956.0
1420,786.1000539586232,46103989781.0,33638756.0
1440,791.6238517291049,46051305143.0,33831556.0
1460,796.4881291556471,47400777715.0,34024356.0
1480,806.0151870052401,47792741732.0,34217156.0
1500,814.208007838652,48703878036.0,34409956.0
1520,831.2932775790733,48652088659.0,34602756.0
1540,842.0381553408365,50247674370.0,34795556.0
1560,853.959688360457,50602569399.0,34988356.0
1580,862.580631952169,51546991597.0,35181156.0
1600,865.5925752852364,52012058771.0,35566756.0
1620,878.4621114861811,52812727820.0,35566756.0
1640,887.484832380575,53414087094.0,35759556.0
1660,900.530573490958,54397641069.0,35952356.0
1680,919.4247817088667,54431209028.0,36145156.0
1700,926.6219731203985,55777682095.0,36337956.0
1720,938.4788384078842,56129314615.0,36530756.0
1740,951.6048212845568,57297175755.0,36723556.0
1760,963.619326774345,56985127919.0,36916356.0
1780,980.5786359950612,58881272864.0,37109156.0
1800,995.3769037278845,59206747339.0,37301956.0
1820,1003.0293592322022,60475885054.0,37494756.0
1840,1006.1193927895679,60136277038.0,37687556.0
1860,1016.5441976092895,61330701746.0,37880356.0
1880,1029.7131552810642,61770681239.0,38073156.0
1900,1042.6038871814544,63266896605.0,38265956.0
1920,1056.043284393853,62964859002.0,38458756.0
1940,1062.433049894243,64285116264.0,38651556.0
1960,1069.3317233130153,64854958415.0,38844356.0
1980,1081.935016855591,65373694687.0,38844356.0
2000,1098.391969679442,66454750639.0,39037156.0
2020,1112.9221888573454,66599605212.0,39229956.0
2040,1127.3890601116277,67552399447.0,39422756.0
2060,1139.6915769948107,68955569360.0,39615556.0
2080,1144.7766864804594,69778079897.0,39808356.0
2100,1154.370725871786,68969992692.0,40001156.0
2120,1170.8402025319197,71193225234.0,40193956.0
2140,1183.6828704819827,72204215540.0,40386756.0
2160,1195.667437028482,72318147250.0,40386756.0
2180,1210.0854872702923,74390574503.0,40579556.0
2200,1211.6518708552949,72622966185.0,40772356.0
2220,1216.1834508140826,74990542955.0,40965156.0
2240,1227.5377632776767,75398818647.0,41157956.0
2260,1242.9772347376895,76504945428.0,41350756.0
2280,1256.2046615015279,76929915185.0,41350756.0
2300,1271.410858052108,77175310553.0,41543556.0
2320,1285.375127871696,78003951212.0,41736356.0
2340,1291.822261727229,78938171914.0,41929156.0
2360,1295.992000882434,79269070598.0,42121956.0
2380,1309.135567590597,80645121111.0,42314756.0
2400,1318.8386085267264,80639506147.0,42314756.0
2420,1326.1777399118798,81633847957.0,42507556.0
2440,1342.257745475252,81845466053.0,42700356.0
2460,1352.0250376813005,84433589347.0,42893156.0
2480,1367.8686387930318,83635239187.0,43085956.0
2500,1380.5043501071316,84451212723.0,43278756.0
2520,1393.8372663178448,84423164349.0,43278756.0
2540,1403.9175023349883,86695456238.0,43471556.0
2560,1412.7618126520842,87500713156.0,43664356.0
2580,1422.9392685565822,86933200141.0,43857156.0
2600,1429.934380210357,87040690756.0,43857156.0
2620,1437.8278622575524,90078248793.0,44049956.0
2640,1445.3633806936364,90329583572.0,44242756.0
2660,1448.6042308572241,90775331220.0,44435556.0
2680,1460.8955783792576,89854554817.0,44628356.0
2700,1473.2289317697025,92063426023.0,44628356.0
2720,1487.920260720737,93191125444.0,44821156.0
2740,1507.6942634526788,93034913721.0,45013956.0
2760,1513.1708353258969,93815038280.0,45206756.0
2780,1515.3820846342649,96272645373.0,45206756.0
2800,1519.6058533776245,96068133490.0,45399556.0
2820,1529.775118317326,96029351078.0,45592356.0
2840,1548.0484093135617,96585316617.0,45785156.0
2860,1566.3247707740327,98894346597.0,45785156.0
2880,1588.4457525722335,100119307643.0,45977956.0
2900,1596.3952761331568,97788415964.0,46170756.0
2920,1606.8203417087996,99134571021.0,46363556.0
2940,1616.3361388456594,101652390855.0,46363556.0
2960,1622.1108773846179,102720807728.0,46556356.0
2980,1640.061695875875,102604997695.0,46749156.0
3000,1653.454203870388,101823931765.0,46941956.0
3020,1674.2051352762257,104087472669.0,46941956.0
3040,1685.5140017226508,105641166636.0,47134756.0
3060,1689.7463277730492,105281881144.0,47327556.0
3080,1707.3543115605737,105391292303.0,47327556.0
3100,1718.486369731358,108940846606.0,47520356.0
3120,1733.2552015192466,108240423173.0,47713156.0
3140,1741.7278256772754,108773611640.0,47905956.0
3160,1744.531642376031,108472491383.0,47905956.0
3180,1751.8937409364075,111219031232.0,48098756.0
3200,1755.974423224435,112707523753.0,48291556.0
3220,1771.7226565427702,111953027057.0,48291556.0
3240,1779.140155873269,111378363978.0,48484356.0
3260,1788.194261271193,114700924252.0,48677156.0
3280,1801.6619816302941,115651587668.0,48869956.0
3300,1807.0340928681117,114446455751.0,48869956.0
3320,1822.395606087925,115168015788.0,49062756.0
3340,1827.0584375846574,116772468476.0,49255556.0
3360,1843.3608636600331,116817253571.0,49255556.0
3380,1859.2555902669073,117373801228.0,49448356.0
3400,1869.6120510162548,117786299199.0,49641156.0
3420,1882.282900170863,120443928888.0,49641156.0
3440,1887.0871725803574,121845795814.0,49833956.0
3460,1893.6062469053531,120654142139.0,50026756.0
3480,1899.7137423202562,120755816164.0,50026756.0
3500,1912.2062562626886,123414118804.0,50219556.0
3520,1918.1036482837123,124373511730.0,50412356.0
3540,1928.6783667136026,123638629142.0,50412356.0
3560,1949.1042035779092,124784680785.0,50605156.0
3580,1959.0045661554839,125354897315.0,50797956.0
3600,1970.0556133292464,127283439965.0,50990756.0
3620,1986.6515448083342,126410620928.0,50990756.0
3640,1989.4590345042204,126739282393.0,51183556.0
3660,2001.5774326095868,129242731864.0,51183556.0
3680,2014.6927441651321,130598611375.0,51376356.0
3700,2017.9960493268677,129053934307.0,51569156.0
3720,2035.4073732262734,129265307100.0,51569156.0
3740,2044.8161677461837,132781951592.0,51761956.0
3760,2058.258807690404,133874387004.0,51954756.0
3780,2073.473039678256,132937487943.0,51954756.0
3800,2077.0693979473504,133671586855.0,52147556.0
3820,2092.502055971147,135331697823.0,52340356.0
3840,2106.800901436454,135323381949.0,52340356.0
3860,2120.3407855561377,136521471833.0,52533156.0
3880,2133.244997143234,136734846545.0,52725956.0
3900,2139.5623133700383,139563243810.0,52725956.0
3920,2145.1918503667716,140971729840.0,52918756.0
3940,2164.022258037608,139304922285.0,53111556.0
3960,2178.351161396842,139397095174.0,53111556.0
3980,2189.7662409589057,143064376462.0,53304356.0
4000,2196.9042626798096,143546795259.0,53304356.0
4020,2201.2403908555207,143275304073.0,53497156.0
4040,2205.788446222608,145185002951.0,53689956.0
4060,2220.431440111817,149235746623.0,53689956.0
4080,2232.6652801857476,148788367856.0,53882756.0
4100,2237.3418598404824,147921132595.0,54075556.0
4120,2254.3812082665445,147784380154.0,54075556.0
4140,2267.771329931935,150625711074.0,54268356.0
4160,2281.7285420195453,150028270794.0,54268356.0
4180,2298.2690215408716,149191002979.0,54461156.0
4200,2311.551892911579,149854027435.0,54653956.0
4220,2320.5321480685093,152561154863.0,54653956.0
4240,2330.220784033439,153770955288.0,54846756.0
4260,2336.9078628649454,151966736750.0,55039556.0
4280,2338.0898863168127,152587436310.0,55039556.0
4300,2353.188671007449,157714711576.0,55232356.0
4320,2360.127832197442,157845200702.0,55232356.0
4340,2390.232073350293,154486949409.0,55425156.0
4360,2401.2146189216264,155234856046.0,55617956.0
4380,2412.9617588766832,159501057997.0,55617956.0
4400,2426.054420487561,160149376853.0,55810756.0
4420,2430.7371823435938,157480598989.0,55810756.0
4440,2439.086703220479,158453270561.0,56003556.0
4460,2445.9199474559296,163148194971.0,56196356.0
4480,2453.6167368738297,162734220213.0,56196356.0
4500,2457.451047732145,162575028027.0,56389156.0
4520,2479.101678665841,161869563617.0,56389156.0
4540,2490.4885379827065,167349613345.0,56581956.0
4560,2502.481089368947,167839142389.0,56774756.0
4580,2511.769977795117,165396376288.0,56774756.0
4600,2517.6262962660358,165131349900.0,56967556.0
4620,2531.6632441721517,168775942031.0,56967556.0
4640,2548.9111586781178,170557925978.0,57160356.0
4660,2564.647502262666,167447266605.0,57353156.0
4680,2585.5212894294755,168525608877.0,57353156.0
4700,2587.787787965819,175594594589.0,57545956.0
4720,2591.436384758017,171568121974.0,57545956.0
4740,2615.0795653291775,174774542182.0,57738756.0
4760,2605.2746921093344,171598580750.0,57738756.0
4780,2633.280971329941,175854862533.0,57931556.0
4800,2647.3661949985312,174235068091.0,58124356.0
4820,2649.7283315961404,173569686287.0,58124356.0
4840,2661.8783237779776,178764634340.0,58317156.0
4860,2664.6888136562934,180692489795.0,58317156.0
4880,2677.4769985244757,177855449526.0,58509956.0
4900,2688.7717356416542,178593451202.0,58702756.0
4920,2716.5199229840696,181870059617.0,58702756.0
4940,2728.0995726292995,178534239491.0,58895556.0
4960,2747.032772928663,173548230778.0,58895556.0
4980,2748.59306491414,172061424041.0,59088356.0
5000,2757.412914841773,161399989767.0,59088356.0
