K,Regret,ProcessTime,SpaceUsage
100,53.63148228976572,3340246220.0,16030756.0
120,64.50940011602891,4032104352.0,16609156.0
140,75.51122785262295,4626145736.0,17380356.0
160,86.08646540140288,5316610064.0,17958756.0
180,100.67352749254383,5876235750.0,18537156.0
200,111.89889411257715,6540751010.0,19115556.0
220,122.03547928278375,7095875667.0,19693956.0
240,133.73545453876497,7691494577.0,20079556.0
260,142.3140664834526,8267763305.0,20657956.0
280,152.77027289308975,8964084637.0,21043556.0
300,164.24936318785657,9690726340.0,21621956.0
320,177.04429608685547,10166938117.0,22007556.0
340,189.60792556374744,10847528712.0,22393156.0
360,201.15699641018372,11471583257.0,22778756.0
380,211.3356187951257,11885483317.0,23164356.0
400,219.99387397305165,12677475363.0,23742756.0
420,230.5882958656979,13278018648.0,23935556.0
440,240.4873887453104,13917496027.0,24321156.0
460,252.84733552474495,14575363071.0,24706756.0
480,262.47652762603303,14864168086.0,25092356.0
500,272.5057328602701,15799759074.0,25477956.0
520,285.5598878705376,16540175713.0,25863556.0
540,296.5322451386747,17003063880.0,26056356.0
560,311.74517041515116,17584696340.0,26441956.0
580,323.06156628162466,18262749775.0,26827556.0
600,333.51671543243,19101940678.0,27020356.0
620,343.565292483507,19403198897.0,27405956.0
640,352.64955661738236,20286127970.0,27791556.0
660,361.87803934655983,21120059599.0,27984356.0
680,371.3136674046754,21842361979.0,28369956.0
700,378.535111573045,22362143280.0,28562756.0
720,389.3877853463459,22424265005.0,28948356.0
740,405.0281226694253,23237043387.0,29141156.0
760,416.92000915011135,24295598887.0,29526756.0
780,434.09512083868765,24814027559.0,29719556.0
800,447.99746142710336,25060357479.0,30105156.0
820,459.89097929787647,25477888026.0,30297956.0
840,470.2521804595868,25990244934.0,30490756.0
860,480.5344689671839,27760819167.0,30876356.0
880,486.6639881945381,28395085524.0,31069156.0
900,496.2037571943851,28427535476.0,31454756.0
920,505.20145663634946,29628330822.0,31647556.0
940,515.5338072615731,29724906364.0,31840356.0
960,531.6320808920569,29305356325.0,32033156.0
980,538.7877511693578,30911913841.0,32418756.0
1000,554.1836347313342,32182700368.0,32611556.0
1020,567.8887867673083,32211122952.0,32804356.0
1040,575.4141227157979,32554977355.0,32997156.0
1060,585.934027913016,33811112695.0,33382756.0
1080,593.581590749837,33752869921.0,33575556.0
1100,600.4882082359026,34992318903.0,33768356.0
1120,609.5054389882863,35953482640.0,33961156.0
1140,621.0204190234152,36038500877.0,34346756.0
1160,633.8106038209737,37145553736.0,34539556.0
1180,647.8906084629505,37082478675.0,34732356.0
1200,659.8154630582221,38324093170.0,34925156.0
1220,667.0642473176769,38263299133.0,35117956.0
1240,682.6093050318327,40157826771.0,35310756.0
