K,Regret,ProcessTime,SpaceUsage
1100,600.4882082359026,35882980829.0,30168356.0
1120,609.5054389882863,35779611734.0,30361156.0
1140,621.0204190234152,36270838178.0,30746756.0
1160,633.8106038209737,36669811708.0,30939556.0
1180,647.8906084629505,38582537502.0,31132356.0
1200,659.8154630582221,38671484034.0,31325156.0
1220,667.0642473176769,38876387833.0,31517956.0
1240,682.6093050318327,39219126830.0,31710756.0
1260,691.8352847064307,41238400819.0,31903556.0
1280,709.052817193238,40799683393.0,32289156.0
1300,723.3159866876323,41987696401.0,32481956.0
1320,731.2234434745096,41840756319.0,32674756.0
1340,739.2147402236116,44260116220.0,32867556.0
1360,745.723646778111,43447824584.0,33060356.0
1380,762.7520572808571,44619036614.0,33253156.0
1400,771.7315264407732,44416015867.0,33445956.0
1420,781.9798645436927,46009945616.0,33638756.0
1440,797.5467571864269,46831404806.0,33831556.0
1460,796.4881291556471,47057759197.0,34024356.0
1480,806.0151870052401,46986491766.0,34217156.0
1500,820.558908922112,48779467909.0,34409956.0
1520,825.9130626767484,49890931572.0,34602756.0
1540,842.0381553408365,50045820169.0,34795556.0
1560,853.959688360457,49680864537.0,34988356.0
1580,854.841005508469,51443753515.0,35181156.0
1600,871.2846050677434,53044189239.0,35566756.0
1620,878.4621114861811,51806406728.0,35566756.0
1640,887.484832380575,52486919064.0,35759556.0
1660,906.1022131589691,53949413801.0,35952356.0
1680,913.646529437871,55096219610.0,36145156.0
1700,926.6219731203985,54535379480.0,36337956.0
1720,938.4788384078842,55527330223.0,36530756.0
1740,951.876552868716,57000377124.0,36723556.0
1760,962.8527362751025,57745275443.0,36916356.0
1780,980.5786359950612,57336057264.0,37109156.0
1800,995.3769037278845,58201300960.0,37301956.0
1820,998.1344839578949,59897822925.0,37494756.0
1840,1012.1090971555515,60773688063.0,37687556.0
1860,1016.5441976092895,60313165234.0,37880356.0
1880,1029.7131552810642,61038467060.0,38073156.0
1900,1044.1919794484415,62716341200.0,38265956.0
1920,1053.711286457981,63507575473.0,38458756.0
1940,1062.433049894243,62965032617.0,38651556.0
1960,1069.3317233130153,63844019836.0,38844356.0
1980,1084.6469228946914,64960422530.0,38844356.0
2000,1094.1766039179513,67011724563.0,39037156.0
2020,1112.9221888573454,65293046466.0,39229956.0
2040,1127.3890601116277,66663979126.0,39422756.0
2060,1139.2462271347786,67863092599.0,39615556.0
2080,1149.1180764755325,70449761181.0,39808356.0
2100,1154.370725871786,68176639240.0,40001156.0
2120,1170.8402025319197,69771707443.0,40193956.0
2140,1180.8302329717062,71150168319.0,40386756.0
2160,1194.7785458135006,72889482038.0,40386756.0
2180,1210.0854872702923,71920262591.0,40579556.0
2200,1211.6518708552949,72296968084.0,40772356.0
2220,1213.6981325788859,73351751812.0,40965156.0
2240,1224.8515926878022,77413238874.0,41157956.0
2260,1242.9772347376895,77243701277.0,41350756.0
2280,1256.2046615015279,74766047212.0,41350756.0
2300,1274.8867645341388,75264892738.0,41543556.0
2320,1285.7062707665966,79765155548.0,41736356.0
2340,1291.822261727229,80079253710.0,41929156.0
2360,1295.992000882434,77476963591.0,42121956.0
2380,1310.3915598523738,78700116181.0,42314756.0
2400,1320.0546052351067,81539492429.0,42314756.0
2420,1326.1777399118798,79477474533.0,42507556.0
2440,1342.257745475252,81710149633.0,42700356.0
2460,1351.6156719158887,82307786743.0,42893156.0
2480,1363.8409439428929,85822496961.0,43085956.0
2500,1380.5043501071316,86166617974.0,43278756.0
2520,1393.8372663178448,82279287023.0,43278756.0
2540,1403.312058315322,84477111571.0,43471556.0
2560,1413.3352688299765,89597831967.0,43664356.0
2580,1422.9392685565822,88544919588.0,43857156.0
2600,1429.934380210357,84847177004.0,43857156.0
2620,1436.7399233450922,87407386918.0,44049956.0
2640,1448.3124770909856,91544556176.0,44242756.0
2660,1449.5764804365397,90780039847.0,44435556.0
2680,1459.3918208030814,87407059744.0,44628356.0
2700,1473.5602442497052,88761412306.0,44628356.0
2720,1484.1418357826751,95485691960.0,44821156.0
2740,1507.6753927269551,95467726120.0,45013956.0
2760,1512.9446339787053,91215378308.0,45206756.0
2780,1512.3792638947998,93201095590.0,45206756.0
2800,1525.50204635746,95057550374.0,45399556.0
2820,1533.8336532681994,98441931658.0,45592356.0
2840,1540.4260218368825,93827738164.0,45785156.0
2860,1572.5859520021004,95702994294.0,45785156.0
2880,1587.4226361894878,98919760191.0,45977956.0
2900,1597.1865820515918,95141786588.0,46170756.0
2920,1611.3848118249418,101918588694.0,46363556.0
2940,1615.2727444247735,98148671276.0,46363556.0
2960,1629.0166699516317,98088620925.0,46556356.0
2980,1638.450053821163,102873723257.0,46749156.0
3000,1641.9590421098937,104923567893.0,46941956.0
3020,1676.393953992184,99872436870.0,46941956.0
3040,1679.268919913047,99927251932.0,47134756.0
3060,1694.5875557521686,105204205354.0,47327556.0
3080,1711.2160469636506,107944149693.0,47327556.0
3100,1719.2682630770305,105066396611.0,47520356.0
3120,1731.0638201651277,102981005235.0,47713156.0
3140,1739.2968665430687,108129833378.0,47905956.0
3160,1754.5961195343018,110628753064.0,47905956.0
3180,1748.7082532607403,107453906037.0,48098756.0
3200,1759.7895408007062,112172318210.0,48291556.0
3220,1767.9101894961234,107369176916.0,48291556.0
3240,1777.2535761988806,111909876224.0,48484356.0
3260,1787.7419300749211,110824068744.0,48677156.0
3280,1794.9972095463952,113602647113.0,48869956.0
3300,1811.4427468940273,110411619598.0,48869956.0
3320,1823.0776230496542,116525304483.0,49062756.0
3340,1829.3963530782878,112472811214.0,49255556.0
3360,1848.332225337499,113794859463.0,49255556.0
3380,1855.5921863605608,112934954752.0,49448356.0
3400,1865.2824305685167,121531931499.0,49641156.0
3420,1874.686387239864,118911840169.0,49641156.0
3440,1883.9649885638203,120974501057.0,49833956.0
3460,1892.7277085404041,120257221113.0,50026756.0
3480,1907.448036364622,120109624941.0,50026756.0
3500,1913.0881948856438,120979894469.0,50219556.0
3520,1918.3109998483285,124055731845.0,50412356.0
3540,1934.2190880647345,123914995285.0,50412356.0
3560,1941.3487474457847,124983075198.0,50605156.0
3580,1960.3607284262278,123954055879.0,50797956.0
3600,1976.273299466848,126698657261.0,50990756.0
3620,1980.296333790878,126620392672.0,50990756.0
3640,1993.311377381121,127915694795.0,51183556.0
3660,2003.2399501993643,127660359326.0,51183556.0
3680,2005.3624766683533,131014091216.0,51376356.0
3700,2023.4274608819876,129777910914.0,51569156.0
3720,2036.1202355287517,126003893148.0,51569156.0
3740,2046.3937250143258,127948724316.0,51761956.0
3760,2064.6060279624708,130612350179.0,51954756.0
3780,2065.846414407549,127896916917.0,51954756.0
3800,2078.45931072064,134589819970.0,52147556.0
3820,2087.120919949525,130324859793.0,52340356.0
3840,2106.0827854949016,131736564332.0,52340356.0
3860,2126.6060514441233,130773904124.0,52533156.0
3880,2129.382226678483,136538999168.0,52725956.0
3900,2143.562381407033,134508536900.0,52725956.0
3920,2149.949485485822,134071364534.0,52918756.0
3940,2162.2323528452544,136708200974.0,53111556.0
3960,2169.633855474403,139104178439.0,53111556.0
3980,2191.6542908529646,137972600644.0,53304356.0
4000,2187.7930484670546,137119657298.0,53304356.0
4020,2205.2640827758314,137649872461.0,53497156.0
4040,2213.76634542055,144389950880.0,53689956.0
4060,2218.607008042708,141935232516.0,53689956.0
4080,2230.5690140969223,140745978988.0,53882756.0
4100,2239.6091881007087,142256894150.0,54075556.0
4120,2256.8890940816354,145469148557.0,54075556.0
4140,2266.153623097638,143391517874.0,54268356.0
4160,2290.0327557579385,142168584252.0,54268356.0
4180,2297.2021722263844,144200387996.0,54461156.0
4200,2303.794553888867,146275172871.0,54653956.0
4220,2320.0860252500615,144896468029.0,54653956.0
4240,2316.4502186846444,145219183850.0,54846756.0
4260,2336.9632436148154,146117992652.0,55039556.0
4280,2348.73366362912,150107908287.0,55039556.0
4300,2349.8173965595397,149910686937.0,55232356.0
4320,2385.240053181216,148404375707.0,55232356.0
4340,2382.888870260549,147636466250.0,55425156.0
4360,2386.667623592272,153740879313.0,55617956.0
4380,2417.90896640532,152065093707.0,55617956.0
4400,2415.2840288360376,158400126448.0,55810756.0
4420,2432.6267719120733,159167639323.0,55810756.0
4440,2445.6620623599247,155066637047.0,56003556.0
4460,2444.3992886755686,155178626820.0,56196356.0
4480,2449.5533722986606,154114277119.0,56196356.0
4500,2459.6996448825334,157044339841.0,56389156.0
4520,2475.555118388921,159299829703.0,56389156.0
4540,2488.4455380535164,159735240368.0,56581956.0
4560,2504.2509865597954,159173932570.0,56774756.0
4580,2514.446425883524,160834490005.0,56774756.0
4600,2524.644495862868,161573308429.0,56967556.0
4620,2532.354969967383,160014341316.0,56967556.0
4640,2560.343593462843,160653348745.0,57160356.0
4660,2562.023059081931,163400970485.0,57353156.0
4680,2569.066347456211,167451398069.0,57353156.0
4700,2587.6452245531245,165098345456.0,57545956.0
4720,2586.7899600893047,164896517276.0,57545956.0
4740,2603.39675872509,164597109366.0,57738756.0
4760,2621.889575799958,170037438445.0,57738756.0
4780,2636.3280601164433,167237790590.0,57931556.0
4800,2646.2076454768453,175592482670.0,58124356.0
4820,2660.1591788590977,175441560621.0,58124356.0
4840,2665.4674837957546,173818312340.0,58317156.0
4860,2668.2857830836606,171420756348.0,58317156.0
4880,2682.1307186551517,168368797145.0,58509956.0
4900,2686.941522126107,171320916990.0,58702756.0
4920,2711.588301753976,174358281797.0,58702756.0
4940,2710.0598917683515,176285527361.0,58895556.0
4960,2740.422507131188,172853471003.0,58895556.0
4980,2755.8870837796826,145654579957.0,59088356.0
5000,2753.168360571623,140352054685.0,59088356.0
