K,Regret,ProcessTime,SpaceUsage
100,53.63148228976572,3441320259.0,26830756.0
120,64.50940011602891,4001155577.0,27409156.0
140,75.51122785262295,4644499339.0,28180356.0
160,86.08646540140288,5373771525.0,28758756.0
180,100.67352749254383,5868385463.0,29337156.0
200,111.89889411257715,6492456758.0,29915556.0
220,122.03547928278375,7142965668.0,30493956.0
240,133.73545453876497,7781857810.0,30879556.0
260,142.3140664834526,8297520748.0,31457956.0
280,152.77027289308975,8971283202.0,31843556.0
300,164.24936318785657,9693040018.0,32421956.0
320,177.04429608685547,10187045215.0,32807556.0
340,189.60792556374744,10714947808.0,33193156.0
360,201.15699641018372,11300193249.0,33578756.0
380,211.3356187951257,12140360085.0,33964356.0
400,219.99387397305165,12800957096.0,34542756.0
420,230.5882958656979,13218874652.0,34735556.0
440,240.4873887453104,13817543012.0,35121156.0
460,252.84733552474495,14614358907.0,35506756.0
480,262.47652762603303,15214062552.0,35892356.0
500,272.5057328602701,15794960931.0,36277956.0
520,285.5598878705376,16375112209.0,36663556.0
540,296.5322451386747,17143697596.0,36856356.0
560,311.74517041515116,17980539858.0,37241956.0
580,323.06156628162466,18388543388.0,37627556.0
600,333.51671543243,18991443621.0,37820356.0
620,343.565292483507,19756394058.0,38205956.0
640,352.64955661738236,20548886239.0,38591556.0
660,361.87803934655983,21157902022.0,38784356.0
680,371.3136674046754,21685750839.0,39169956.0
700,378.535111573045,22458033651.0,39362756.0
720,389.3877853463459,23038881825.0,39748356.0
740,405.0281226694253,23535075107.0,39941156.0
760,416.92000915011135,24110710893.0,40326756.0
780,434.09512083868765,24428158845.0,40519556.0
800,447.99746142710336,25383991754.0,40905156.0
820,459.89097929787647,26017664338.0,41097956.0
840,470.2521804595868,26286611247.0,41290756.0
860,480.5344689671839,27405937078.0,41676356.0
880,486.6639881945381,28084585235.0,41869156.0
900,496.2037571943851,28544359683.0,42254756.0
920,505.20145663634946,29081483872.0,42447556.0
940,515.5338072615731,30105517661.0,42640356.0
960,531.6320808920569,30464926800.0,42833156.0
980,538.7877511693578,31167363556.0,43218756.0
1000,554.1836347313342,32023850258.0,43411556.0
1020,567.8887867673083,32329431059.0,43604356.0
1040,575.4141227157979,33184539264.0,43797156.0
1060,585.934027913016,33902322176.0,44182756.0
1080,593.581590749837,34181888531.0,44375556.0
1100,600.4882082359026,35322534587.0,44568356.0
1120,609.5054389882863,35875378449.0,44761156.0
1140,621.0204190234152,36289972053.0,45146756.0
1160,633.8106038209737,37158271901.0,45339556.0
1180,647.8906084629505,37962312639.0,45532356.0
1200,659.8154630582221,38841237938.0,45725156.0
1220,667.0642473176769,38788595518.0,45917956.0
1240,682.6093050318327,39538953111.0,46110756.0
1260,691.8352847064307,40514827874.0,46303556.0
1280,709.052817193238,40928652461.0,46689156.0
1300,723.3159866876323,41590689821.0,46881956.0
1320,731.2234434745096,42328863245.0,47074756.0
1340,739.2147402236116,43602492839.0,47267556.0
1360,745.723646778111,43788464222.0,47460356.0
1380,762.7520572808571,44422174603.0,47653156.0
1400,771.7315264407732,45084447524.0,47845956.0
1420,786.1000539586232,46389995692.0,48038756.0
1440,791.6238517291049,46397573180.0,48231556.0
1460,796.4881291556471,46827121017.0,48424356.0
1480,806.0151870052401,47493759461.0,48617156.0
1500,814.208007838652,48806934851.0,48809956.0
1520,831.2932775790733,49170126590.0,49002756.0
1540,842.0381553408365,49718728633.0,49195556.0
1560,853.959688360457,50282705012.0,49388356.0
1580,862.580631952169,51768195025.0,49581156.0
1600,865.5925752852364,52358254949.0,49966756.0
1620,878.4621114861811,52509695783.0,49966756.0
1640,887.484832380575,53015822027.0,50159556.0
1660,900.530573490958,54536501505.0,50352356.0
1680,919.4247817088667,54755797253.0,50545156.0
1700,926.6219731203985,55163706520.0,50737956.0
1720,938.4788384078842,56000308148.0,50930756.0
1740,951.6048212845568,57614586374.0,51123556.0
1760,963.619326774345,57392892283.0,51316356.0
1780,980.5786359950612,58014604317.0,51509156.0
1800,995.3769037278845,58698894329.0,51701956.0
1820,1003.0293592322022,60522406271.0,51894756.0
1840,1006.1193927895679,60630337787.0,52087556.0
1860,1016.5441976092895,60934974578.0,52280356.0
1880,1029.7131552810642,61564022419.0,52473156.0
1900,1042.6038871814544,63469902063.0,52665956.0
1920,1056.043284393853,63245031090.0,52858756.0
1940,1062.433049894243,63804450397.0,53051556.0
1960,1069.3317233130153,64672408906.0,53244356.0
1980,1081.935016855591,65366823863.0,53244356.0
2000,1098.391969679442,66602968602.0,53437156.0
2020,1112.9221888573454,66039035802.0,53629956.0
2040,1127.3890601116277,67126483030.0,53822756.0
2060,1139.6915769948107,68464213567.0,54015556.0
2080,1144.7766864804594,69634359249.0,54208356.0
2100,1154.370725871786,68457788390.0,54401156.0
2120,1170.8402025319197,69725023330.0,54593956.0
2140,1183.6828704819827,71567158953.0,54786756.0
2160,1195.667437028482,72141336531.0,54786756.0
2180,1210.0854872702923,72315704118.0,54979556.0
2200,1211.6518708552949,72266723260.0,55172356.0
2220,1216.1834508140826,74575367130.0,55365156.0
2240,1227.5377632776767,75319968464.0,55557956.0
2260,1242.9772347376895,75438232013.0,55750756.0
2280,1256.2046615015279,75729207506.0,55750756.0
2300,1271.410858052108,76349191850.0,55943556.0
2320,1285.375127871696,77668225528.0,56136356.0
2340,1291.822261727229,77933633837.0,56329156.0
2360,1295.992000882434,78911007044.0,56521956.0
2380,1309.135567590597,79610852550.0,56714756.0
2400,1318.8386085267264,80159656700.0,56714756.0
2420,1326.1777399118798,80607301319.0,56907556.0
2440,1342.257745475252,81437514519.0,57100356.0
2460,1352.0250376813005,83304439251.0,57293156.0
2480,1367.8686387930318,83402002137.0,57485956.0
2500,1380.5043501071316,83589300687.0,57678756.0
2520,1393.8372663178448,84182171737.0,57678756.0
2540,1403.9175023349883,85614433828.0,57871556.0
2560,1412.7618126520842,87305594632.0,58064356.0
2580,1422.9392685565822,86010677671.0,58257156.0
2600,1429.934380210357,86726778154.0,58257156.0
2620,1437.8278622575524,88431384515.0,58449956.0
2640,1445.3633806936364,89214969009.0,58642756.0
2660,1448.6042308572241,90089647621.0,58835556.0
2680,1460.8955783792576,89720603267.0,59028356.0
2700,1473.2289317697025,90376774700.0,59028356.0
2720,1487.920260720737,91981075182.0,59221156.0
2740,1507.6942634526788,92247289107.0,59413956.0
2760,1513.1708353258969,93693324130.0,59606756.0
2780,1515.3820846342649,94499551332.0,59606756.0
2800,1519.6058533776245,94680704601.0,59799556.0
2820,1529.775118317326,95039537972.0,59992356.0
