K,Regret,ProcessTime,SpaceUsage
1920,1054.423438534104,60109113567.0,59560800.0
1940,1065.7878350917701,60914344793.0,59946400.0
1960,1077.4379897049957,63368620650.0,60332000.0
1980,1085.5263132170303,59585178567.0,60717600.0
2000,1097.0710725311792,59113709915.0,60717600.0
2020,1111.8438905787575,62319977828.0,61103200.0
2040,1122.4448058324824,62875698611.0,61488800.0
2060,1132.3266636406877,62450765796.0,61488800.0
2080,1147.1940543320932,65630015688.0,61874400.0
2100,1159.7958377633843,65437208470.0,62260000.0
2120,1169.376845275036,69480093318.0,62645600.0
2140,1182.0441578291063,69272607858.0,62645600.0
2160,1194.9799492798434,66458514464.0,63031200.0
2180,1203.8222280748573,67914256802.0,63416800.0
2200,1217.571103079796,68293452034.0,63416800.0
2220,1226.5522348558573,69317452897.0,63802400.0
2240,1238.3730541292987,71242301916.0,64188000.0
2260,1249.2819176016276,73009116778.0,64188000.0
2280,1258.9060406037381,73315735391.0,64573600.0
2300,1273.7428002213608,75244040841.0,64959200.0
2320,1282.3486301594203,76327944155.0,64959200.0
2340,1296.0708033145618,71665598607.0,65344800.0
2360,1308.2192520120423,76038583227.0,65730400.0
2380,1319.825940696012,76461709523.0,65730400.0
2400,1331.8051507118687,76270901246.0,66116000.0
2420,1340.3496130185454,78555849650.0,66501600.0
2440,1355.9471750161658,80005108187.0,66501600.0
2460,1368.884520919565,79584005669.0,66887200.0
2480,1376.411356487387,83317317146.0,67272800.0
2500,1391.4184454858662,84426536587.0,67272800.0
2520,1397.1955283505795,79027344610.0,67658400.0
2540,1406.838063893393,82749343079.0,68044000.0
2560,1418.7435962279392,82887014674.0,68044000.0
2580,1429.5082585126354,82485314540.0,68429600.0
2600,1442.0880057973475,87489234172.0,68815200.0
2620,1451.773070574519,88458793075.0,68815200.0
2640,1465.1295284792598,87331384436.0,69200800.0
2660,1474.4676726775049,90730128675.0,69586400.0
2680,1487.5083546887804,90863095457.0,69586400.0
2700,1495.714568721223,85196069142.0,69972000.0
2720,1501.6613369205518,87975016955.0,69972000.0
2740,1513.3493173136767,90422712890.0,70357600.0
2760,1521.576729665535,91717903357.0,70743200.0
2780,1530.8754142828564,91112810340.0,70743200.0
2800,1545.671974499472,96039925629.0,71128800.0
2820,1555.818398453382,95764624173.0,71514400.0
2840,1562.4026537174934,95801448736.0,71514400.0
2860,1574.7840620395261,98512282515.0,71900000.0
2880,1585.9113862170232,99829848835.0,71900000.0
2900,1598.6420657620044,93827358271.0,72285600.0
2920,1608.0122408294612,99218234170.0,72671200.0
2940,1612.8508954009528,98646473410.0,72671200.0
2960,1624.2173100547038,100102747296.0,73056800.0
2980,1638.7895325899415,99444374980.0,73056800.0
3000,1648.0268746760478,102531772309.0,73442400.0
3020,1659.6750944443486,103733021606.0,73828000.0
3040,1670.6876010556246,103842944382.0,73828000.0
3060,1682.5015519293913,108017470491.0,74213600.0
3080,1694.9005381027969,108586630772.0,74213600.0
3100,1703.668071272498,101720906703.0,74599200.0
3120,1712.4194126031475,105716863106.0,74984800.0
3140,1729.2206461661517,106611509698.0,74984800.0
3160,1733.6673302738436,106099600117.0,75370400.0
3180,1745.2984415130816,109277899425.0,75370400.0
3200,1757.3223760725098,113002903850.0,75756000.0
3220,1766.3979042076742,113897405916.0,75756000.0
3240,1774.9284616520738,111944995018.0,76141600.0
3260,1785.2021700007444,115607718099.0,76527200.0
3280,1796.4307123843737,116666334173.0,76527200.0
3300,1807.6493398369298,111001529249.0,76912800.0
3320,1820.4210100763694,111873769130.0,76912800.0
3340,1829.5308457668275,115604464492.0,77298400.0
3360,1844.4773989607556,117201070973.0,77298400.0
3380,1855.9433130578418,115891549322.0,77684000.0
3400,1872.1224872245543,123156598747.0,78069600.0
3420,1882.8082804121975,122640606543.0,78069600.0
3440,1891.7168911879403,123534245555.0,78455200.0
3460,1904.030317460923,122746254742.0,78455200.0
3480,1913.262698888085,128009640404.0,78840800.0
3500,1925.742104317316,128046160038.0,78840800.0
3520,1937.014074502436,121272659018.0,79226400.0
3540,1948.9765155008795,124323021541.0,79612000.0
3560,1959.4767655973271,125924004311.0,79612000.0
3580,1973.052838858303,125838274697.0,79997600.0
3600,1984.851407536624,125772456288.0,79997600.0
3620,1993.9109074232179,129143975056.0,80383200.0
3640,2007.3203362002566,130775027352.0,80383200.0
3660,2018.8379556914344,131851234394.0,80768800.0
3680,2028.713510076556,131038651487.0,80768800.0
3700,2038.3751384224352,136193278919.0,81154400.0
3720,2054.4412123565667,130720815635.0,81540000.0
3740,2060.1813912821744,131193316966.0,81540000.0
3760,2073.4326483101763,135393431850.0,81925600.0
3780,2081.8509249100675,135393597227.0,81925600.0
3800,2099.8669705227903,136166433821.0,82311200.0
3820,2110.4178952257694,136217990951.0,82311200.0
3840,2119.1123576968957,140676819571.0,82696800.0
3860,2129.272892700783,140388717046.0,82696800.0
3880,2138.8862004720354,143154957674.0,83082400.0
3900,2146.4291193428926,141364207868.0,83082400.0
3920,2157.902114434215,146694727694.0,83468000.0
3940,2169.267586506563,147678326086.0,83468000.0
3960,2185.8139271411565,138789180950.0,83853600.0
3980,2188.5109964176386,138703740713.0,83853600.0
4000,2192.272338835844,146121113760.0,84239200.0
4020,2203.1647049651,148405049834.0,84624800.0
4040,2216.379731053892,148206756036.0,84624800.0
4060,2226.006049778013,152247226388.0,85010400.0
4080,2237.954153616487,152771367932.0,85010400.0
4100,2249.208234097105,153089301317.0,85396000.0
4120,2260.7918228070744,152630040568.0,85396000.0
4140,2266.932320412998,159631006589.0,85781600.0
4160,2281.3487884627475,160187859545.0,85781600.0
4180,2289.552241576286,149750144986.0,86167200.0
4200,2299.5811750809216,154492445684.0,86167200.0
4220,2309.0015769311503,157382544843.0,86552800.0
4240,2323.8032060306746,159525583228.0,86552800.0
4260,2332.524445218347,159070955284.0,86938400.0
4280,2336.9162450017734,159423427451.0,86938400.0
4300,2344.513326479777,165097340370.0,87324000.0
4320,2358.2648021865884,166687056218.0,87324000.0
4340,2364.5368357143666,168306294861.0,87709600.0
4360,2374.4013145438657,165664819687.0,87709600.0
4380,2386.8272344537127,171135268580.0,88095200.0
4400,2396.037584434766,173299627904.0,88095200.0
4420,2402.0974396451657,163516363246.0,88480800.0
4440,2417.515464300304,161247238179.0,88480800.0
4460,2423.6453060301033,169599315959.0,88866400.0
4480,2437.0245375779627,169969873999.0,88866400.0
4500,2449.690808776039,167530605461.0,89252000.0
4520,2467.099624116308,170043105559.0,89252000.0
4540,2472.1885684854165,176379421998.0,89637600.0
4560,2486.4609863880646,177343629749.0,89637600.0
4580,2498.4837391410106,178011792417.0,90023200.0
4600,2505.683204629283,177564924565.0,90023200.0
4620,2520.4334980992458,184436961450.0,90408800.0
4640,2532.7702572469543,184647014994.0,90408800.0
4660,2542.525637344704,178276243561.0,90794400.0
4680,2547.805512913736,174147818871.0,90794400.0
4700,2558.9896262946763,180141501313.0,91180000.0
4720,2572.4697986776455,180398844071.0,91180000.0
4740,2580.692052614406,180069227275.0,91565600.0
4760,2596.762043381913,181118781871.0,91565600.0
4780,2612.297647114942,185530456309.0,91951200.0
4800,2625.891186870937,188769369591.0,91951200.0
4820,2630.6027866010936,188608823293.0,92336800.0
4840,2651.2528384919033,186720994786.0,92336800.0
4860,2660.895782123014,182600433513.0,92722400.0
4880,2666.559200212939,191178189950.0,92722400.0
4900,2683.3933293279574,175602332068.0,93108000.0
4920,2694.4706656247163,177840348253.0,93108000.0
4940,2706.4954788946166,165177573508.0,93493600.0
4960,2717.319653772303,162167549875.0,93493600.0
4980,2725.8976921269746,164762967535.0,93879200.0
5000,2739.9109845141816,164935800968.0,93879200.0
