K,Regret,ProcessTime,SpaceUsage
3120,1733.2552015192466,103080488048.0,51313156.0
3140,1741.7278256772754,105713017902.0,51505956.0
3160,1744.531642376031,108769753165.0,51505956.0
3180,1751.8937409364075,106461918369.0,51698756.0
3200,1755.974423224435,111825429619.0,51891556.0
3220,1771.7226565427702,109137059458.0,51891556.0
3240,1779.140155873269,108894653098.0,52084356.0
3260,1788.194261271193,111496418142.0,52277156.0
3280,1801.6619816302941,114345878602.0,52469956.0
3300,1807.0340928681117,112407080915.0,52469956.0
3320,1822.395606087925,113317199572.0,52662756.0
3340,1827.0584375846574,112799449726.0,52855556.0
3360,1843.3608636600331,115478085627.0,52855556.0
3380,1859.2555902669073,115290541174.0,53048356.0
3400,1869.6120510162548,115507453630.0,53241156.0
3420,1882.282900170863,117871979434.0,53241156.0
3440,1887.0871725803574,118741164353.0,53433956.0
3460,1893.6062469053531,117952420716.0,53626756.0
3480,1899.7137423202562,117618011638.0,53626756.0
3500,1912.2062562626886,121132768987.0,53819556.0
3520,1918.1036482837123,125133414802.0,54012356.0
3540,1928.6783667136026,121344750170.0,54012356.0
3560,1949.1042035779092,126158443873.0,54205156.0
3580,1959.0045661554839,123848997967.0,54397956.0
3600,1970.0556133292464,122847430445.0,54590756.0
3620,1986.6515448083342,124260973893.0,54590756.0
3640,1989.4590345042204,130541575352.0,54783556.0
3660,2001.5774326095868,127776954384.0,54783556.0
3680,2014.6927441651321,126202073319.0,54976356.0
3700,2017.9960493268677,126126586811.0,55169156.0
3720,2035.4073732262734,131154974215.0,55169156.0
3740,2044.8161677461837,133249241036.0,55361956.0
3760,2058.258807690404,129324486793.0,55554756.0
3780,2073.473039678256,128632717852.0,55554756.0
3800,2077.0693979473504,136493397853.0,55747556.0
3820,2092.502055971147,135642943018.0,55940356.0
3840,2106.800901436454,132219932892.0,55940356.0
3860,2120.3407855561377,135263494424.0,56133156.0
3880,2133.244997143234,139372318644.0,56325956.0
3900,2139.5623133700383,138687766688.0,56325956.0
3920,2145.1918503667716,140020035144.0,56518756.0
3940,2164.022258037608,139338719298.0,56711556.0
3960,2178.351161396842,142156202393.0,56711556.0
3980,2189.7662409589057,143898153949.0,56904356.0
4000,2196.9042626798096,140843961706.0,56904356.0
4020,2201.2403908555207,140467800770.0,57097156.0
4040,2205.788446222608,148133190052.0,57289956.0
4060,2220.431440111817,149127685324.0,57289956.0
4080,2232.6652801857476,145076841599.0,57482756.0
4100,2237.3418598404824,145851862059.0,57675556.0
4120,2254.3812082665445,146041918943.0,57675556.0
4140,2267.771329931935,147535282436.0,57868356.0
4160,2281.7285420195453,151728551702.0,57868356.0
4180,2298.2690215408716,150863615152.0,58061156.0
4200,2311.551892911579,152355055255.0,58253956.0
4220,2320.5321480685093,150837935682.0,58253956.0
4240,2330.220784033439,152429478848.0,58446756.0
4260,2336.9078628649454,153568491260.0,58639556.0
4280,2338.0898863168127,151035955451.0,58639556.0
4300,2353.188671007449,155876150157.0,58832356.0
4320,2360.127832197442,157499403670.0,58832356.0
4340,2390.232073350293,151170255126.0,59025156.0
4360,2401.2146189216264,154602847593.0,59217956.0
4380,2412.9617588766832,155349036093.0,59217956.0
4400,2426.054420487561,159517534318.0,59410756.0
4420,2430.7371823435938,157973569984.0,59410756.0
4440,2439.086703220479,160049471254.0,59603556.0
4460,2445.9199474559296,158518249198.0,59796356.0
4480,2453.6167368738297,159532953499.0,59796356.0
4500,2457.451047732145,161298758950.0,59989156.0
4520,2479.101678665841,165407340851.0,59989156.0
4540,2490.4885379827065,167182585426.0,60181956.0
4560,2502.481089368947,167329375925.0,60374756.0
4580,2511.769977795117,166112040766.0,60374756.0
4600,2517.6262962660358,162539070224.0,60567556.0
4620,2531.6632441721517,165866500841.0,60567556.0
4640,2548.9111586781178,171281586056.0,60760356.0
4660,2564.647502262666,168312658121.0,60953156.0
4680,2585.5212894294755,172041106166.0,60953156.0
4700,2587.787787965819,174050680091.0,61145956.0
4720,2604.902018640013,170613899898.0,61145956.0
4740,2602.2996670447897,173587472200.0,61338756.0
4760,2605.2746921093344,173951434167.0,61338756.0
4780,2633.280971329941,173953652380.0,61531556.0
4800,2636.3380473841657,176622357019.0,61724356.0
4820,2658.6540654732544,178268637015.0,61724356.0
4840,2661.8783237779776,180228846100.0,61917156.0
4860,2664.6888136562934,181023145179.0,61917156.0
4880,2678.1624912747066,173159497134.0,62109956.0
4900,2689.1325501878323,178762055784.0,62302756.0
4920,2716.5199229840696,179579803000.0,62302756.0
4940,2728.0995726292995,178813466828.0,62495556.0
4960,2738.340111712774,179867651054.0,62495556.0
4980,2756.2585481289234,166387313209.0,62688356.0
5000,2757.412914841773,132395203616.0,62688356.0
