K,Regret,ProcessTime,SpaceUsage
2300,1271.410858052108,75569454144.0,41543556.0
2320,1285.375127871696,77231479523.0,41736356.0
2340,1291.822261727229,77999847298.0,41929156.0
2360,1295.992000882434,79350952144.0,42121956.0
2380,1309.135567590597,79211978671.0,42314756.0
2400,1318.8386085267264,79899977577.0,42314756.0
2420,1326.1777399118798,81004862450.0,42507556.0
2440,1342.257745475252,81955492651.0,42700356.0
2460,1352.0250376813005,83285442813.0,42893156.0
2480,1367.8686387930318,83382608734.0,43085956.0
2500,1380.5043501071316,84566274901.0,43278756.0
2520,1393.8372663178448,85035855404.0,43278756.0
2540,1403.9175023349883,86071401294.0,43471556.0
2560,1412.7618126520842,87693867032.0,43664356.0
2580,1422.9392685565822,87279240176.0,43857156.0
2600,1429.934380210357,87969723896.0,43857156.0
2620,1437.8278622575524,88966862777.0,44049956.0
2640,1445.3633806936364,90245432561.0,44242756.0
2660,1448.6042308572241,91454770867.0,44435556.0
2680,1460.8955783792576,90736411744.0,44628356.0
2700,1473.2289317697025,91181580752.0,44628356.0
2720,1487.920260720737,93102929896.0,44821156.0
2740,1507.6942634526788,93644540638.0,45013956.0
2760,1513.1708353258969,95217390691.0,45206756.0
2780,1515.3820846342649,95586376192.0,45206756.0
2800,1519.6058533776245,95911844357.0,45399556.0
2820,1529.775118317326,97021053128.0,45592356.0
2840,1548.0484093135617,98276150492.0,45785156.0
2860,1566.3247707740327,98526445451.0,45785156.0
2880,1588.4457525722335,100293478378.0,45977956.0
2900,1596.3952761331568,99190705683.0,46170756.0
2920,1606.8203417087996,100488576443.0,46363556.0
2940,1616.3361388456594,100892080876.0,46363556.0
2960,1622.1108773846179,102751004173.0,46556356.0
2980,1640.061695875875,104038047995.0,46749156.0
3000,1653.454203870388,103587796368.0,46941956.0
3020,1674.2051352762257,103797150605.0,46941956.0
3040,1685.5140017226508,105087059304.0,47134756.0
3060,1689.7463277730492,106524185713.0,47327556.0
3080,1707.3543115605737,107410767726.0,47327556.0
3100,1718.486369731358,108468777164.0,47520356.0
3120,1733.2552015192466,107880140793.0,47713156.0
3140,1741.7278256772754,109861990970.0,47905956.0
3160,1744.531642376031,110338110708.0,47905956.0
3180,1751.8937409364075,111205739499.0,48098756.0
3200,1755.974423224435,112906670008.0,48291556.0
3220,1771.7226565427702,113594679248.0,48291556.0
3240,1779.140155873269,113316546711.0,48484356.0
3260,1788.194261271193,114232806013.0,48677156.0
3280,1801.6619816302941,115661623901.0,48869956.0
3300,1807.0340928681117,115925564316.0,48869956.0
3320,1822.395606087925,117591057887.0,49062756.0
3340,1827.0584375846574,116760659677.0,49255556.0
3360,1843.3608636600331,117333076375.0,49255556.0
3380,1859.2555902669073,119334911612.0,49448356.0
3400,1869.6120510162548,120175690272.0,49641156.0
3420,1882.282900170863,120300872274.0,49641156.0
3440,1887.0871725803574,122109173702.0,49833956.0
3460,1893.6062469053531,122221720581.0,50026756.0
3480,1899.7137423202562,122433049836.0,50026756.0
3500,1912.2062562626886,123909892539.0,50219556.0
3520,1918.1036482837123,124910917636.0,50412356.0
3540,1928.6783667136026,125456256228.0,50412356.0
3560,1949.1042035779092,127058479789.0,50605156.0
3580,1959.0045661554839,125252769084.0,50797956.0
3600,1970.0556133292464,127465439362.0,50990756.0
3620,1986.6515448083342,128166875121.0,50990756.0
3640,1989.4590345042204,129519239463.0,51183556.0
3660,2001.5774326095868,129162208710.0,51183556.0
3680,2014.6927441651321,130936073708.0,51376356.0
3700,2017.9960493268677,130660186670.0,51569156.0
3720,2035.4073732262734,131072803626.0,51569156.0
3740,2044.8161677461837,132552387420.0,51761956.0
3760,2058.258807690404,134058394618.0,51954756.0
3780,2073.473039678256,133880326598.0,51954756.0
3800,2077.0693979473504,135754194429.0,52147556.0
3820,2092.502055971147,134716311003.0,52340356.0
3840,2106.800901436454,135277100422.0,52340356.0
3860,2120.3407855561377,138559895258.0,52533156.0
3880,2133.244997143234,138273377596.0,52725956.0
3900,2139.5623133700383,138710258575.0,52725956.0
3920,2145.1918503667716,140586659590.0,52918756.0
3940,2164.022258037608,140821169017.0,53111556.0
3960,2178.351161396842,140596397834.0,53111556.0
3980,2189.7662409589057,142209454822.0,53304356.0
4000,2196.9042626798096,143267584410.0,53304356.0
4020,2201.2403908555207,145169710335.0,53497156.0
4040,2205.788446222608,147524814914.0,53689956.0
4060,2220.431440111817,147761850946.0,53689956.0
4080,2232.6652801857476,147030291757.0,53882756.0
4100,2237.3418598404824,148715696927.0,54075556.0
4120,2254.3812082665445,148977876115.0,54075556.0
4140,2267.771329931935,149439166772.0,54268356.0
4160,2281.7285420195453,149220936559.0,54268356.0
4180,2298.2690215408716,152260146379.0,54461156.0
4200,2311.551892911579,151223803960.0,54653956.0
4220,2320.5321480685093,151237052669.0,54653956.0
4240,2330.220784033439,152467902762.0,54846756.0
4260,2336.9078628649454,154092997187.0,55039556.0
4280,2338.0898863168127,154607301033.0,55039556.0
4300,2353.188671007449,156504059062.0,55232356.0
4320,2360.127832197442,156501304557.0,55232356.0
4340,2390.232073350293,155353957344.0,55425156.0
4360,2401.2146189216264,157728460360.0,55617956.0
4380,2412.9617588766832,157056246927.0,55617956.0
4400,2426.054420487561,158139072292.0,55810756.0
4420,2430.7371823435938,159011307398.0,55810756.0
4440,2439.086703220479,160738221329.0,56003556.0
4460,2445.9199474559296,160236879241.0,56196356.0
4480,2453.6167368738297,160515329905.0,56196356.0
4500,2457.451047732145,161906828193.0,56389156.0
4520,2479.101678665841,162965808391.0,56389156.0
4540,2490.4885379827065,163863834268.0,56581956.0
4560,2502.481089368947,165979822081.0,56774756.0
4580,2511.769977795117,166209364395.0,56774756.0
4600,2517.6262962660358,165631658779.0,56967556.0
4620,2531.6632441721517,164698757887.0,56967556.0
4640,2548.9111586781178,167235858120.0,57160356.0
4660,2564.647502262666,169227776602.0,57353156.0
4680,2585.5212894294755,170092996852.0,57353156.0
4700,2587.787787965819,171191809675.0,57545956.0
4720,2604.902018640013,171988067369.0,57545956.0
4740,2602.2996670447897,171042842625.0,57738756.0
4760,2605.2746921093344,172321554373.0,57738756.0
4780,2633.280971329941,173103292617.0,57931556.0
4800,2636.3380473841657,174699907478.0,58124356.0
4820,2658.6540654732544,174891502079.0,58124356.0
4840,2661.8783237779776,177202459244.0,58317156.0
4860,2664.6888136562934,176916961637.0,58317156.0
4880,2678.1624912747066,175759103380.0,58509956.0
4900,2689.1325501878323,178187874135.0,58702756.0
4920,2716.5199229840696,179517170291.0,58702756.0
4940,2728.0995726292995,179805835835.0,58895556.0
4960,2738.340111712774,164831957924.0,58895556.0
4980,2756.2585481289234,152799929820.0,59088356.0
5000,2757.412914841773,135410404725.0,59088356.0
