K,Regret,ProcessTime,SpaceUsage
3200,1756.9233592500016,320375137869.0,108146400.0
3220,1767.7188949689953,310968960904.0,108532000.0
3240,1775.1219620225077,333345373283.0,108917600.0
3260,1785.8326986292902,305916047642.0,109303200.0
3280,1795.3829402578376,304799504467.0,109688800.0
3300,1807.1707773285666,308640691409.0,110074400.0
3320,1818.754603780596,318076560360.0,110460000.0
3340,1830.6564682071646,316014025610.0,110845600.0
3360,1846.6236836022172,335625783184.0,111231200.0
3380,1859.7283423981412,328095801950.0,111616800.0
3400,1862.4687786241427,351951400562.0,111616800.0
3420,1881.263252740646,338075141792.0,112002400.0
3440,1893.1134514759547,382496134659.0,112388000.0
3460,1903.1312455833872,350902233783.0,112773600.0
3480,1916.063814602936,349741640143.0,113159200.0
3500,1924.2951199372874,380116605051.0,113544800.0
3520,1936.864648369698,349143798896.0,113930400.0
3540,1949.71713855603,362651431095.0,114316000.0
3560,1959.8203277842797,419473553969.0,114701600.0
3580,1973.0310716167103,483527451167.0,115087200.0
3600,1984.934613961946,394378400559.0,115472800.0
3620,1993.9109074232179,448555594852.0,115858400.0
3640,2008.080635277531,406630156662.0,115858400.0
3660,2017.9377262700798,383771956832.0,116244000.0
3680,2031.6916820107133,411247357431.0,116629600.0
3700,2043.5558402488634,473649299933.0,117015200.0
3720,2051.8410080130616,441059475012.0,117400800.0
3740,2061.8329469266446,476632203845.0,117786400.0
3760,2071.3836060389913,547125740617.0,118172000.0
3780,2082.2968158049057,419895139385.0,118557600.0
3800,2095.628995461283,459229560593.0,118943200.0
3820,2110.775847142324,467541689420.0,119328800.0
3840,2117.005848541787,463941363800.0,119328800.0
3860,2128.510249743258,537118168228.0,119714400.0
3880,2142.7926441756695,546307202464.0,120100000.0
3900,2146.839584682478,486083822485.0,120485600.0
3920,2157.0388091409677,460542984576.0,120871200.0
3940,2164.3752232379707,492902132107.0,121256800.0
3960,2187.080055648868,490802792743.0,121642400.0
3980,2189.6063177609126,542495200308.0,122028000.0
4000,2191.079949081212,527751844258.0,122028000.0
4020,2204.3352549916267,521879783773.0,122413600.0
4040,2215.234510630594,566503626742.0,122799200.0
4060,2232.771554010407,597172882452.0,123184800.0
4080,2235.2021889172293,574474215343.0,123570400.0
4100,2249.27976700183,564982533328.0,123956000.0
4120,2260.2610998901264,564494190945.0,124341600.0
4140,2270.6945170020763,660078787742.0,124341600.0
4160,2283.4854082288557,651285386619.0,124727200.0
4180,2288.597272719281,668687632911.0,125112800.0
4200,2300.847743064612,642501168042.0,125498400.0
4220,2308.2693536122883,661633079015.0,125884000.0
4240,2318.1719230366325,633307664863.0,126269600.0
4260,2323.391115390392,679577482865.0,126655200.0
4280,2343.514900133029,686867969380.0,126655200.0
4300,2342.7006279819416,681827789886.0,127040800.0
4320,2364.3888851520437,744519266390.0,127426400.0
4340,2366.582535254077,719075268075.0,127812000.0
4360,2373.0085624191042,782267965025.0,128197600.0
4380,2387.215353029637,741299308987.0,128583200.0
4400,2396.194905280818,690249071010.0,128583200.0
4420,2405.5853002454096,781995782436.0,128968800.0
4440,2412.4368711378343,758273701041.0,129354400.0
4460,2425.478989766436,832705346367.0,129740000.0
4480,2439.6953435726036,779266094055.0,130125600.0
4500,2451.7661923042815,824530725164.0,130511200.0
4520,2467.776141164121,813289546756.0,130511200.0
4540,2472.609403288521,756498453436.0,130896800.0
4560,2481.4637080513007,759987263218.0,131282400.0
4580,2499.9791243271006,780249687631.0,131668000.0
4600,2507.4816024023025,851423943993.0,132053600.0
4620,2516.3410719212134,905542038112.0,132439200.0
4640,2526.8868505385617,792337729064.0,132439200.0
4660,2542.525637344704,925923533088.0,132824800.0
4680,2550.871957764232,846127425123.0,133210400.0
4700,2559.7779597000776,860478525324.0,133596000.0
4720,2576.5139249854974,862477131748.0,133981600.0
4740,2584.203074908854,827058825042.0,133981600.0
4760,2596.9154577426384,1005561379308.0,134367200.0
4780,2605.3359391058125,880982822832.0,134752800.0
4800,2618.530995201077,816199669627.0,135138400.0
4820,2636.9260632622304,803144131129.0,135524000.0
4840,2646.48994026993,830421699716.0,135909600.0
4860,2661.8677733471836,814927397463.0,135909600.0
4880,2671.700291450673,798083262582.0,136295200.0
4900,2685.516502099499,783106307208.0,136680800.0
4920,2693.0406156824047,743083655832.0,137066400.0
4940,2704.9439784327933,793529391154.0,137452000.0
4960,2715.801364575268,707447876277.0,137452000.0
4980,2726.2175696424106,765799956301.0,137837600.0
5000,2738.3979397682724,704994468944.0,138223200.0
